# c0-circularity,c0-dist_max,c0-dist_min,c0-dist_ratio,c0-irregularity,c0-irregularity2,c0-n2_avg,c0-n2_stddev,c0-n2_wavg,c0-n2_wdist,c0-n2_wiavg,c0-n_avg,c0-n_stddev,c0-n_wavg,c0-n_wdist,c0-n_wiavg,c0-perimeter,c0-roisize
2.096297264099121094e+00,2.102379608154296875e+01,1.414213538169860840e+00,6.726727634668350220e-02,7.129188179969787598e-01,4.135638475418090820e-02,1.198396778106689453e+01,4.055308341979980469e+00,1.265671386718750000e+03,1.101963958740234375e+02,3.357191979885101318e-01,9.261723327636718750e+01,4.699909973144531250e+01,9.569601562500000000e+03,1.101963958740234375e+02,2.534795999526977539e+00,1.660000000000000000e+02,4.990000000000000000e+02
1.656281709671020508e+00,1.431782150268554688e+01,5.000000000000000000e+00,3.492151498794555664e-01,4.079362452030181885e-01,1.811149902641773224e-02,1.037321949005126953e+01,3.462496280670166016e+00,6.752022705078125000e+02,6.545014190673828125e+01,4.101392626762390137e-01,9.898860168457031250e+01,4.644173049926757812e+01,6.429108398437500000e+03,6.545014190673828125e+01,3.837430953979492188e+00,1.100000000000000000e+02,3.510000000000000000e+02
1.553255796432495117e+00,1.615549468994140625e+01,7.211102485656738281e+00,4.463560283184051514e-01,2.848344743251800537e-01,1.853025332093238831e-02,1.577631568908691406e+01,5.927747726440429688e+00,1.380842163085937500e+03,9.759586334228515625e+01,5.862660408020019531e-01,9.309210205078125000e+01,4.321593093872070312e+01,7.927505859375000000e+03,9.759586334228515625e+01,3.620124340057373047e+00,1.270000000000000000e+02,5.320000000000000000e+02
2.063437461853027344e+00,1.216552543640136719e+01,1.000000000000000000e+00,8.219949156045913696e-02,5.569832921028137207e-01,-1.311216410249471664e-02,9.290475845336914062e+00,2.883114576339721680e+00,5.006476135253906250e+02,5.356190490722656250e+01,4.545535743236541748e-01,1.037714309692382812e+02,5.658972930908203125e+01,5.617942871093750000e+03,5.356190490722656250e+01,4.956434726715087891e+00,1.060000000000000000e+02,2.100000000000000000e+02
2.003561973571777344e+00,1.769180679321289062e+01,4.472136020660400391e+00,2.527800798416137695e-01,5.219880342483520508e-01,3.133264929056167603e-02,8.926991462707519531e+00,3.173682928085327148e+00,8.831548461914062500e+02,1.060442504882812500e+02,3.162184059619903564e-01,8.840929412841796875e+01,4.046430206298828125e+01,8.566248046875000000e+03,1.060442504882812500e+02,3.207659006118774414e+00,1.510000000000000000e+02,4.520000000000000000e+02
2.480907201766967773e+00,2.505992889404296875e+01,1.000000000000000000e+00,3.990434482693672180e-02,9.296075105667114258e-01,6.284994632005691528e-02,1.025270748138427734e+01,3.708311557769775391e+00,1.856200317382812500e+03,1.866750946044921875e+02,1.465205848217010498e-01,8.043682098388671875e+01,4.116908645629882812e+01,1.437081933593750000e+04,1.866750946044921875e+02,1.144800424575805664e+00,2.070000000000000000e+02,5.540000000000000000e+02
2.322340011596679688e+00,2.247220420837402344e+01,2.236068010330200195e+00,9.950371831655502319e-02,3.338888883590698242e-01,-1.044469699263572693e-01,1.373105621337890625e+01,4.432329177856445312e+00,2.651773681640625000e+03,1.919775848388671875e+02,1.458638161420822144e-01,9.777801513671875000e+01,4.034678649902343750e+01,1.891340820312500000e+04,1.919775848388671875e+02,1.040663123130798340e+00,2.520000000000000000e+02,9.370000000000000000e+02
1.357609510421752930e+00,1.878829383850097656e+01,8.246211051940917969e+00,4.389015436172485352e-01,4.354682564735412598e-01,2.223653532564640045e-02,1.285464096069335938e+01,4.389168262481689453e+00,1.304718017578125000e+03,1.036532363891601562e+02,3.416674733161926270e-01,9.665499114990234375e+01,4.310800552368164062e+01,9.745225585937500000e+03,1.036532363891601562e+02,2.516301870346069336e+00,1.150000000000000000e+02,5.710000000000000000e+02
2.495891332626342773e+00,2.601922416687011719e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.300233125686645508e-01,7.451984286308288574e-02,9.038590431213378906e+00,2.919109106063842773e+00,1.547253295898437500e+03,1.722600708007812500e+02,1.554699838161468506e-01,9.451007080078125000e+01,3.915439987182617188e+01,1.614968164062500000e+04,1.722600708007812500e+02,1.632383227348327637e+00,2.160000000000000000e+02,5.960000000000000000e+02
2.523324728012084961e+00,2.193171310424804688e+01,3.000000000000000000e+00,1.367882192134857178e-01,4.677434861660003662e-01,-6.900626420974731445e-02,1.038888931274414062e+01,3.296597719192504883e+00,1.740017578125000000e+03,1.719688415527343750e+02,2.419776171445846558e-01,1.047452545166015625e+02,4.670046615600585938e+01,1.735365234375000000e+04,1.719688415527343750e+02,2.573138952255249023e+00,2.430000000000000000e+02,7.380000000000000000e+02
1.553255796432495117e+00,1.772004508972167969e+01,7.810249805450439453e+00,4.407579004764556885e-01,4.050633609294891357e-01,2.064611203968524933e-02,1.308458614349365234e+01,4.302846431732177734e+00,1.268973632812500000e+03,9.685150146484375000e+01,3.289507031440734863e-01,1.072218017578125000e+02,4.571186065673828125e+01,1.040359765625000000e+04,9.685150146484375000e+01,2.542150974273681641e+00,1.270000000000000000e+02,5.320000000000000000e+02
1.982723116874694824e+00,2.641968917846679688e+01,4.000000000000000000e+00,1.514022350311279297e-01,3.554847836494445801e-01,-9.633572399616241455e-02,1.526987934112548828e+01,5.103850841522216797e+00,3.596642578125000000e+03,2.430024108886718750e+02,2.207815051078796387e-01,9.602088165283203125e+01,4.337679290771484375e+01,2.236287890625000000e+04,2.430024108886718750e+02,1.396019935607910156e+00,2.480000000000000000e+02,1.245000000000000000e+03
1.225702881813049316e+00,1.216552543640136719e+01,8.246211051940917969e+00,6.778343915939331055e-01,2.254448086023330688e-01,1.350239198654890060e-02,5.312389373779296875e+01,1.774163627624511719e+01,2.815203613281250000e+03,5.549557495117187500e+01,2.143335819244384766e+00,1.168613586425781250e+02,5.583848571777343750e+01,6.067000000000000000e+03,5.549557495117187500e+01,4.559874057769775391e+00,8.000000000000000000e+01,3.390000000000000000e+02
1.273885369300842285e+00,2.061552810668945312e+01,1.140175437927246094e+01,5.530663132667541504e-01,2.464976459741592407e-01,1.204984169453382492e-02,3.319735336303710938e+01,9.362203598022460938e+00,4.979927246093750000e+03,1.584994506835937500e+02,6.704559326171875000e-01,9.794818115234375000e+01,3.787979888916015625e+01,1.438358105468750000e+04,1.584994506835937500e+02,2.004822969436645508e+00,1.360000000000000000e+02,9.070000000000000000e+02
1.324801683425903320e+00,2.209072113037109375e+01,1.104536056518554688e+01,5.000000000000000000e-01,3.764883279800415039e-01,2.218587324023246765e-02,4.421856689453125000e+01,1.216104412078857422e+01,6.150321777343750000e+03,1.558566436767578125e+02,1.065340638160705566e+00,1.300070495605468750e+02,4.254464721679687500e+01,1.766767773437500000e+04,1.558566436767578125e+02,3.223128318786621094e+00,1.370000000000000000e+02,8.510000000000000000e+02
1.239958405494689941e+00,9.899495124816894531e+00,4.000000000000000000e+00,4.040610194206237793e-01,2.737718522548675537e-01,2.003436721861362457e-02,6.270754623413085938e+01,3.597549819946289062e+01,1.871509399414062500e+03,3.775943374633789062e+01,5.044589519500732422e+00,1.029056625366210938e+02,6.411970520019531250e+01,3.001146240234375000e+03,3.775943374633789062e+01,8.444201469421386719e+00,6.400000000000000000e+01,2.120000000000000000e+02
2.211424350738525391e+00,2.731299972534179688e+01,1.000000000000000000e+00,3.661260008811950684e-02,1.128283858299255371e+00,1.555729955434799194e-01,4.051391601562500000e+01,1.044267845153808594e+01,7.181463867187500000e+03,1.805380401611328125e+02,1.074387907981872559e+00,1.197031555175781250e+02,4.096209335327148438e+01,2.108749414062500000e+04,1.805380401611328125e+02,3.263665676116943359e+00,1.820000000000000000e+02,5.390000000000000000e+02
1.266920328140258789e+00,1.941648864746093750e+01,1.252996444702148438e+01,6.453259587287902832e-01,1.695006787776947021e-01,1.161098293960094452e-02,2.658015251159667969e+01,7.249857425689697266e+00,3.896367431640625000e+03,1.518549652099609375e+02,5.026115775108337402e-01,9.987786102294921875e+01,3.693725204467773438e+01,1.445309960937500000e+04,1.518549652099609375e+02,1.871575593948364258e+00,1.360000000000000000e+02,9.170000000000000000e+02
1.311058163642883301e+00,1.360147094726562500e+01,8.485280990600585938e+00,6.238502860069274902e-01,2.965704500675201416e-01,2.095910906791687012e-02,2.998666572570800781e+01,8.596562385559082031e+00,1.759930664062500000e+03,6.430933380126953125e+01,1.345235228538513184e+00,1.091920013427734375e+02,4.476068878173828125e+01,6.145456054687500000e+03,6.430933380126953125e+01,5.129989147186279297e+00,9.000000000000000000e+01,3.750000000000000000e+02
1.294188261032104492e+00,2.154065895080566406e+01,1.360147094726562500e+01,6.314324140548706055e-01,1.983222812414169312e-01,3.749386174604296684e-03,1.703741836547851562e+01,5.183388233184814453e+00,2.906343261718750000e+03,1.744256286621093750e+02,3.070755302906036377e-01,8.293170928955078125e+01,3.573919677734375000e+01,1.401396972656250000e+04,1.744256286621093750e+02,1.525886178016662598e+00,1.500000000000000000e+02,1.069000000000000000e+03
2.186042547225952148e+00,1.600000000000000000e+01,3.605551242828369141e+00,2.253469526767730713e-01,6.728991866111755371e-01,2.524376846849918365e-02,8.068181991577148438e+00,2.791079521179199219e+00,5.135746459960937500e+02,6.456169128417968750e+01,3.792716860771179199e-01,1.105974044799804688e+02,5.089172363281250000e+01,7.007412109375000000e+03,6.456169128417968750e+01,5.276423454284667969e+00,1.360000000000000000e+02,3.080000000000000000e+02
1.728323221206665039e+00,2.765863418579101562e+01,1.000000000000000000e+01,3.615507483482360840e-01,5.717036724090576172e-01,4.049419984221458435e-02,1.063573551177978516e+01,3.777479887008666992e+00,2.238549804687500000e+03,2.095587310791015625e+02,1.461592912673950195e-01,1.024580459594726562e+02,4.012672042846679688e+01,2.157317773437500000e+04,2.095587310791015625e+02,1.369332790374755859e+00,1.950000000000000000e+02,1.013000000000000000e+03
1.334892392158508301e+00,2.353720474243164062e+01,1.400000000000000000e+01,5.948029756546020508e-01,2.478238940238952637e-01,9.494758211076259613e-03,1.948122787475585938e+01,6.494469165802001953e+00,3.836212402343750000e+03,1.986211547851562500e+02,2.954941093921661377e-01,9.722525787353515625e+01,4.356438064575195312e+01,1.908729492187500000e+04,1.986211547851562500e+02,1.452646970748901367e+00,1.620000000000000000e+02,1.172000000000000000e+03
1.954593420028686523e+00,2.088061332702636719e+01,1.000000000000000000e+00,4.789131507277488708e-02,8.038710951805114746e-01,8.330077677965164185e-02,1.150900936126708984e+01,3.921050548553466797e+00,1.270162109375000000e+03,1.167770233154296875e+02,3.725351691246032715e-01,8.709459686279296875e+01,4.546926116943359375e+01,9.317170898437500000e+03,1.167770233154296875e+02,2.912373304367065430e+00,1.460000000000000000e+02,4.440000000000000000e+02
1.354963779449462891e+00,2.000000000000000000e+01,1.252996444702148438e+01,6.264982223510742188e-01,2.329084277153015137e-01,5.849538836628198624e-03,4.354690933227539062e+01,2.259876060485839844e+01,6.178006835937500000e+03,1.435709381103515625e+02,5.502498149871826172e-01,9.993936157226562500e+01,5.437430953979492188e+01,1.417090136718750000e+04,1.435709381103515625e+02,1.225615859031677246e+00,1.420000000000000000e+02,8.740000000000000000e+02
1.297387957572937012e+00,2.220360374450683594e+01,1.400000000000000000e+01,6.305282711982727051e-01,2.799785137176513672e-01,1.914776302874088287e-02,3.953219223022460938e+01,1.209243774414062500e+01,6.645636718750000000e+03,1.726126708984375000e+02,7.637306451797485352e-01,1.214859161376953125e+02,4.975804901123046875e+01,2.023607421875000000e+04,1.726126708984375000e+02,2.398165702819824219e+00,1.450000000000000000e+02,9.940000000000000000e+02
1.424085617065429688e+00,1.513274574279785156e+01,6.082762718200683594e+00,4.019602537155151367e-01,6.144016385078430176e-01,4.153640195727348328e-02,1.072727298736572266e+01,3.971566677093505859e+00,5.269932861328125000e+02,5.409090805053710938e+01,5.697513222694396973e-01,9.383501434326171875e+01,4.823096466064453125e+01,4.429006835937500000e+03,5.409090805053710938e+01,5.182497024536132812e+00,8.700000000000000000e+01,2.970000000000000000e+02
1.793545246124267578e+00,1.749285507202148438e+01,4.472136020660400391e+00,2.556549906730651855e-01,6.022680401802062988e-01,5.708266049623489380e-02,1.016541385650634766e+01,3.729915380477905273e+00,9.097343139648437500e+02,9.370426177978515625e+01,3.849280476570129395e-01,1.017017517089843750e+02,4.130276489257812500e+01,9.059591796875000000e+03,9.370426177978515625e+01,3.869098424911499023e+00,1.270000000000000000e+02,3.990000000000000000e+02
2.795935392379760742e+00,1.486606884002685547e+01,2.000000000000000000e+00,1.345345526933670044e-01,8.192564249038696289e-01,6.646364182233810425e-02,9.415928840637207031e+00,2.675736904144287109e+00,6.185397949218750000e+02,6.567699432373046875e+01,4.979304075241088867e-01,1.090707931518554688e+02,4.548752593994140625e+01,7.165650390625000000e+03,6.567699432373046875e+01,5.761446475982666016e+00,1.490000000000000000e+02,2.260000000000000000e+02
1.346430182456970215e+00,2.220360374450683594e+01,9.000000000000000000e+00,4.053396284580230713e-01,4.267598390579223633e-01,2.140718139708042145e-02,4.086375045776367188e+01,1.116292762756347656e+01,5.730946289062500000e+03,1.544812469482421875e+02,9.592009782791137695e-01,1.230087509155273438e+02,4.425507736206054688e+01,1.669491406250000000e+04,1.544812469482421875e+02,2.967759132385253906e+00,1.350000000000000000e+02,8.000000000000000000e+02
1.616759300231933594e+00,2.343074989318847656e+01,7.810249805450439453e+00,3.333333432674407959e-01,5.427224040031433105e-01,7.211977243423461914e-02,1.798684120178222656e+01,6.117629051208496094e+00,2.767960449218750000e+03,1.739328918457031250e+02,4.580098092555999756e-01,1.036381607055664062e+02,4.859815597534179688e+01,1.516127539062500000e+04,1.739328918457031250e+02,2.781395435333251953e+00,1.580000000000000000e+02,7.600000000000000000e+02
1.337713956832885742e+00,2.158703231811523438e+01,9.055385589599609375e+00,4.194826185703277588e-01,4.776456058025360107e-01,3.004822507500648499e-02,4.207365417480468750e+01,1.395281696319580078e+01,5.424651367187500000e+03,1.325764923095703125e+02,9.384641051292419434e-01,1.080325775146484375e+02,5.010474395751953125e+01,1.377159179687500000e+04,1.325764923095703125e+02,2.348875522613525391e+00,1.260000000000000000e+02,7.060000000000000000e+02
1.800246953964233398e+00,2.879236030578613281e+01,7.615773200988769531e+00,2.645067274570465088e-01,5.589685440063476562e-01,-2.403124701231718063e-03,2.659066390991210938e+01,8.561355590820312500e+00,7.019929199218750000e+03,2.782091674804687500e+02,4.338938891887664795e-01,1.019236984252929688e+02,4.459636688232421875e+01,2.638823828125000000e+04,2.782091674804687500e+02,1.689256548881530762e+00,2.130000000000000000e+02,1.114000000000000000e+03
1.377203822135925293e+00,2.088061332702636719e+01,1.063014602661132812e+01,5.090916752815246582e-01,3.068080842494964600e-01,2.687246911227703094e-02,5.965011978149414062e+01,1.860261535644531250e+01,8.102945800781250000e+03,1.546489410400390625e+02,1.380130171775817871e+00,1.319834442138671875e+02,5.043500518798828125e+01,1.737090234375000000e+04,1.546489410400390625e+02,3.130530595779418945e+00,1.420000000000000000e+02,8.460000000000000000e+02
1.291906952857971191e+00,2.126029205322265625e+01,1.280624866485595703e+01,6.023552417755126953e-01,2.837366461753845215e-01,1.856956630945205688e-02,2.525330352783203125e+01,7.066368103027343750e+00,3.841528564453125000e+03,1.540958099365234375e+02,4.757052659988403320e-01,9.489647674560546875e+01,4.394634628295898438e+01,1.431333496093750000e+04,1.540958099365234375e+02,1.743889808654785156e+00,1.380000000000000000e+02,9.080000000000000000e+02
2.159893274307250977e+00,2.024845695495605469e+01,4.123105525970458984e+00,2.036256790161132812e-01,4.337493777275085449e-01,-2.202856354415416718e-02,1.157250785827636719e+01,3.929026126861572266e+00,1.518294555664062500e+03,1.362341461181640625e+02,2.551421225070953369e-01,9.112990570068359375e+01,4.172028350830078125e+01,1.179696679687500000e+04,1.362341461181640625e+02,1.945623397827148438e+00,1.970000000000000000e+02,6.620000000000000000e+02
1.458193778991699219e+00,2.184033012390136719e+01,8.000000000000000000e+00,3.662948310375213623e-01,5.318841934204101562e-01,5.443369597196578979e-02,1.931398773193359375e+01,6.344406127929687500e+00,2.611687500000000000e+03,1.496086273193359375e+02,5.683504939079284668e-01,9.172470092773437500e+01,4.376008224487304688e+01,1.180722070312500000e+04,1.496086273193359375e+02,2.914012908935546875e+00,1.340000000000000000e+02,6.720000000000000000e+02
1.688944935798645020e+00,1.720465087890625000e+01,7.280109882354736328e+00,4.231477975845336914e-01,3.565619587898254395e-01,3.175481222569942474e-03,1.032467555999755859e+01,3.914082288742065430e+00,9.248422851562500000e+02,9.585900115966796875e+01,3.627006709575653076e-01,7.470686340332031250e+01,3.991463088989257812e+01,6.500150390625000000e+03,9.585900115966796875e+01,2.790734291076660156e+00,1.390000000000000000e+02,5.390000000000000000e+02
2.267017126083374023e+00,2.549509811401367188e+01,1.414213538169860840e+00,5.547001957893371582e-02,3.596732914447784424e-01,-1.199776083230972290e-01,2.105979156494140625e+01,6.707161426544189453e+00,4.841469726562500000e+03,2.417755584716796875e+02,1.948890239000320435e-01,8.969410705566406250e+01,4.277128982543945312e+01,2.009119140625000000e+04,2.417755584716796875e+02,8.351728320121765137e-01,2.730000000000000000e+02,1.154000000000000000e+03
1.468256711959838867e+00,1.486606884002685547e+01,6.000000000000000000e+00,4.036036729812622070e-01,5.816578269004821777e-01,4.221602529287338257e-02,9.709030151367187500e+00,2.939938783645629883e+00,4.998160400390625000e+02,5.426086807250976562e+01,5.138533711433410645e-01,9.120401000976562500e+01,4.678598022460937500e+01,4.518381347656250000e+03,5.426086807250976562e+01,5.174257278442382812e+00,9.000000000000000000e+01,2.990000000000000000e+02
1.746082663536071777e+00,2.302172851562500000e+01,7.071067810058593750e+00,3.071475625038146973e-01,5.972850918769836426e-01,2.658280311152338982e-03,1.538686084747314453e+01,5.300403118133544922e+00,2.022115356445312500e+03,1.423226318359375000e+02,3.734460473060607910e-01,9.573868560791015625e+01,4.094416046142578125e+01,1.232900585937500000e+04,1.423226318359375000e+02,2.331083297729492188e+00,1.620000000000000000e+02,6.850000000000000000e+02
1.310799598693847656e+00,1.788854408264160156e+01,1.081665420532226562e+01,6.046693325042724609e-01,2.989457547664642334e-01,9.750749915838241577e-03,2.235646629333496094e+01,6.432470798492431641e+00,2.268624511718750000e+03,1.056782302856445312e+02,5.760173797607421875e-01,1.017602539062500000e+02,4.000761413574218750e+01,1.016887109375000000e+04,1.056782302856445312e+02,2.605031967163085938e+00,1.170000000000000000e+02,6.340000000000000000e+02
1.716492295265197754e+00,1.581138801574707031e+01,5.000000000000000000e+00,3.162277638912200928e-01,4.476332366466522217e-01,-5.918308626860380173e-03,1.006965160369873047e+01,3.552263736724853516e+00,7.080000000000000000e+02,7.502487182617187500e+01,4.320528805255889893e-01,9.800746154785156250e+01,4.314416503906250000e+01,6.776500000000000000e+03,7.502487182617187500e+01,4.343756675720214844e+00,1.220000000000000000e+02,4.020000000000000000e+02
2.093494653701782227e+00,1.969771575927734375e+01,5.000000000000000000e+00,2.538365423679351807e-01,7.650420069694519043e-01,8.340117335319519043e-02,7.961352825164794922e+00,2.813570499420166016e+00,8.920265502929687500e+02,1.098985519409179688e+02,2.395506352186203003e-01,1.044202880859375000e+02,4.220355606079101562e+01,1.173191992187500000e+04,1.098985519409179688e+02,3.072747468948364258e+00,1.510000000000000000e+02,4.140000000000000000e+02
2.258743524551391602e+00,1.711724281311035156e+01,3.162277698516845703e+00,1.847422271966934204e-01,5.026150941848754883e-01,-4.631980881094932556e-02,1.029655170440673828e+01,3.356932640075683594e+00,9.932183837890625000e+02,9.520230102539062500e+01,3.149581253528594971e-01,8.464138031005859375e+01,3.891725921630859375e+01,8.207094726562500000e+03,9.520230102539062500e+01,2.508735895156860352e+00,1.670000000000000000e+02,4.350000000000000000e+02
2.937640905380249023e+00,2.121320343017578125e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.473832726478576660e-01,-3.365639969706535339e-02,9.974498748779296875e+00,3.681092739105224609e+00,1.383398925781250000e+03,1.387541046142578125e+02,2.042249888181686401e-01,8.469216918945312500e+01,4.469309234619140625e+01,1.174256054687500000e+04,1.387541046142578125e+02,1.725898504257202148e+00,2.440000000000000000e+02,5.490000000000000000e+02
1.732079505920410156e+00,2.024845695495605469e+01,7.810249805450439453e+00,3.857207298278808594e-01,2.796810269355773926e-01,-8.073557168245315552e-03,1.611311721801757812e+01,4.885356426239013672e+00,2.318465820312500000e+03,1.482924194335937500e+02,3.584994673728942871e-01,8.344404602050781250e+01,3.366244888305664062e+01,1.188535546875000000e+04,1.482924194335937500e+02,1.896547436714172363e+00,1.770000000000000000e+02,8.310000000000000000e+02
1.374768376350402832e+00,2.236067962646484375e+01,1.077032947540283203e+01,4.816637933254241943e-01,3.847782313823699951e-01,3.057674877345561981e-02,2.243205642700195312e+01,6.719744682312011719e+00,3.673725830078125000e+03,1.655098724365234375e+02,4.858802556991577148e-01,9.152265167236328125e+01,3.984535217285156250e+01,1.491671289062500000e+04,1.655098724365234375e+02,2.045586585998535156e+00,1.430000000000000000e+02,8.610000000000000000e+02
1.781928658485412598e+00,2.140093421936035156e+01,3.162277698516845703e+00,1.477635353803634644e-01,3.738864064216613770e-01,-2.077775634825229645e-02,1.366127014160156250e+01,4.393640041351318359e+00,2.006799560546875000e+03,1.555853118896484375e+02,3.076150119304656982e-01,9.474968719482421875e+01,4.314455032348632812e+01,1.357679199218750000e+04,1.555853118896484375e+02,2.205674886703491211e+00,1.790000000000000000e+02,8.030000000000000000e+02
1.412247657775878906e+00,2.500000000000000000e+01,1.131370830535888672e+01,4.525483250617980957e-01,3.036874830722808838e-01,7.094040047377347946e-03,1.653311347961425781e+01,4.851282596588134766e+00,3.435458496093750000e+03,2.144536437988281250e+02,2.612209618091583252e-01,9.485844421386718750e+01,3.992406463623046875e+01,1.943680859375000000e+04,2.144536437988281250e+02,1.517646551132202148e+00,1.740000000000000000e+02,1.208000000000000000e+03
1.397751569747924805e+00,2.607680892944335938e+01,8.944272041320800781e+00,3.429971635341644287e-01,3.602913022041320801e-01,1.766503043472766876e-02,1.581435699462890625e+02,4.439018630981445312e+01,3.642928125000000000e+04,2.369717864990234375e+02,2.623303651809692383e+00,1.403120269775390625e+02,5.603630065917968750e+01,3.192926562500000000e+04,2.369717864990234375e+02,2.414278745651245117e+00,1.720000000000000000e+02,1.205000000000000000e+03
1.526395678520202637e+00,3.114482307434082031e+01,8.602325439453125000e+00,2.762040197849273682e-01,6.005753278732299805e-01,5.682591721415519714e-02,4.839902496337890625e+01,1.356949615478515625e+01,1.332607617187500000e+04,2.936512451171875000e+02,7.803468704223632812e-01,1.135685348510742188e+02,4.613227844238281250e+01,3.033731250000000000e+04,2.936512451171875000e+02,1.912834286689758301e+00,1.900000000000000000e+02,1.233000000000000000e+03
1.312238931655883789e+00,1.923538398742675781e+01,1.204159450531005859e+01,6.260126829147338867e-01,2.557559907436370850e-01,1.536745391786098480e-02,4.317413711547851562e+01,1.149193191528320312e+01,5.383139648437500000e+03,1.312279205322265625e+02,1.033149123191833496e+00,1.136133193969726562e+02,4.186093139648437500e+01,1.387973242187500000e+04,1.312279205322265625e+02,2.797251224517822266e+00,1.300000000000000000e+02,7.810000000000000000e+02
1.332045197486877441e+00,2.080865287780761719e+01,8.062257766723632812e+00,3.874473869800567627e-01,2.252035886049270630e-01,5.955175496637821198e-03,3.736506271362304688e+01,1.089731216430664062e+01,5.911457031250000000e+03,1.696077423095703125e+02,7.145474553108215332e-01,9.723221588134765625e+01,4.327966308593750000e+01,1.479639550781250000e+04,1.696077423095703125e+02,1.890681624412536621e+00,1.460000000000000000e+02,9.560000000000000000e+02
1.451744318008422852e+00,2.137755775451660156e+01,7.615773200988769531e+00,3.562508523464202881e-01,5.759321451187133789e-01,4.691620916128158569e-02,1.294417095184326172e+01,4.379246234893798828e+00,1.633581298828125000e+03,1.296912994384765625e+02,3.793844878673553467e-01,1.057126464843750000e+02,4.653745651245117188e+01,1.323106542968750000e+04,1.296912994384765625e+02,3.192539215087890625e+00,1.270000000000000000e+02,6.090000000000000000e+02
1.376893877983093262e+00,1.720465087890625000e+01,7.211102485656738281e+00,4.191368222236633301e-01,4.781077206134796143e-01,4.419785365462303162e-02,1.722026443481445312e+01,5.233187675476074219e+00,1.381246704101562500e+03,8.571365356445312500e+01,6.388912200927734375e-01,1.074823760986328125e+02,4.596402740478515625e+01,8.380938476562500000e+03,8.571365356445312500e+01,4.130463123321533203e+00,1.040000000000000000e+02,4.540000000000000000e+02
2.699246168136596680e+00,2.220360374450683594e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.654041886329650879e-01,1.248226687312126160e-02,1.047863292694091797e+01,3.218917131423950195e+00,1.137252197265625000e+03,1.136688003540039062e+02,2.757819890975952148e-01,1.082243576049804688e+02,4.102966690063476562e+01,1.161533789062500000e+04,1.136688003540039062e+02,2.846894502639770508e+00,2.070000000000000000e+02,4.680000000000000000e+02
1.282806396484375000e+00,1.655294609069824219e+01,7.000000000000000000e+00,4.228854775428771973e-01,4.223298132419586182e-01,3.175657987594604492e-02,1.907252693176269531e+01,6.731248378753662109e+00,1.456028564453125000e+03,8.480439758300781250e+01,7.249620556831359863e-01,1.097978057861328125e+02,4.903759765625000000e+01,8.135347167968750000e+03,8.480439758300781250e+01,4.294557094573974609e+00,9.700000000000000000e+01,4.550000000000000000e+02
1.374388813972473145e+00,2.343074989318847656e+01,1.303840446472167969e+01,5.564655661582946777e-01,2.870139777660369873e-01,1.787552610039710999e-02,2.855128288269042969e+01,9.037153244018554688e+00,5.032744628906250000e+03,1.909175872802734375e+02,5.577751398086547852e-01,9.886813354492187500e+01,4.348466110229492188e+01,1.686233007812500000e+04,1.909175872802734375e+02,2.040797710418701172e+00,1.610000000000000000e+02,1.092000000000000000e+03
1.365903377532958984e+00,1.044030666351318359e+01,5.000000000000000000e+00,4.789131283760070801e-01,3.491863906383514404e-01,4.442426562309265137e-02,3.033014297485351562e+01,1.485575199127197266e+01,9.809234619140625000e+02,3.921052551269531250e+01,2.321659564971923828e+00,9.844976043701171875e+01,6.014117050170898438e+01,3.016574218750000000e+03,3.921052551269531250e+01,7.887975215911865234e+00,7.000000000000000000e+01,2.090000000000000000e+02
1.998373031616210938e+00,2.400000000000000000e+01,7.071067810058593750e+00,2.946278154850006104e-01,4.148238897323608398e-01,5.470191594213247299e-03,1.186166858673095703e+01,3.772168874740600586e+00,2.137899658203125000e+03,1.813674774169921875e+02,2.162606418132781982e-01,7.425765228271484375e+01,3.563146972656250000e+01,1.334404785156250000e+04,1.813674774169921875e+02,1.343906283378601074e+00,2.180000000000000000e+02,9.470000000000000000e+02
1.498824357986450195e+00,1.431782150268554688e+01,6.000000000000000000e+00,4.190581738948822021e-01,4.909544587135314941e-01,3.357391431927680969e-02,1.438338661193847656e+01,4.523440837860107422e+00,8.039648437500000000e+02,5.810543060302734375e+01,7.494043111801147461e-01,1.104025573730468750e+02,4.809696578979492188e+01,6.076188476562500000e+03,5.810543060302734375e+01,6.029152393341064453e+00,9.400000000000000000e+01,3.130000000000000000e+02
1.660666346549987793e+00,1.720465087890625000e+01,6.324555397033691406e+00,3.676073253154754639e-01,5.846577286720275879e-01,5.009363219141960144e-02,1.048101234436035156e+01,3.312262773513793945e+00,7.492962036132812500e+02,7.763291168212890625e+01,4.393195509910583496e-01,9.550126647949218750e+01,4.222272109985351562e+01,6.593640625000000000e+03,7.763291168212890625e+01,4.159864425659179688e+00,1.170000000000000000e+02,3.950000000000000000e+02
2.678750038146972656e+00,2.334523582458496094e+01,2.236068010330200195e+00,9.578263014554977417e-02,1.395366072654724121e+00,1.472293436527252197e-01,9.191693305969238281e+00,3.031088113784790039e+00,9.570447387695312500e+02,1.086741180419921875e+02,4.016743600368499756e-01,9.181150054931640625e+01,3.865104675292968750e+01,9.440756835937500000e+03,1.086741180419921875e+02,4.084433078765869141e+00,1.680000000000000000e+02,3.130000000000000000e+02
